ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000013130210;4,17000010057407;13495;9810;2;4;69,8580658312;283,110922950237
6800110000000001880303;22,0326529279047;4638;3135;111;70;97,7936915824;862,665861755115
6800110000000001880306;23,1791666249434;4548;3070;111;70;128,724722016;867,459114444331
6800110000000001890101;49,857575821154;2603;1702;283;334;2728,27818567;3300,78179947415
6800110000000001890150;61,7609383165836;2366;1538;251;287;2735,49121532;3345,07138426276
6800110000000002030521;25,0043721996786;16567;11506;136;89;170,338429957;71,6917781094941
6800110000000010820723;32,8947909192906;9273;6101;1271;857;208,735219404;529,010709547781
6800110000000012460111;1,77333332498868;6518;4826;3;2;32,6396632607;225,118357731688
6800110000000014110268;11,390872997897;13969;9562;48;44;431,799624091;226,391613765667
6800110000000015020327;35,7657145636422;1581;961;41;167;1143,09167803;793,927299504278
6800110000000001880448;60,1529747020631;7831;5067;212;242;261,727095207;80,5929161293349
6800110000000002760219;35,9999996026357;3159;2079;306;223;567,777559743;405,161741247626
6800110000000002850105;26,4296296084369;4859;3237;380;214;496,507422982;55,990597262206
6800110000000004240107;15,1440791393581;8374;5962;51;55;211,48456967;289,851472941841
6800110000000011940630;30,1643477533175;9157;5863;1531;994;652,943625837;354,724808234223
6800110000000013300106;10,9383563529955;12701;8562;4;11;113,298625525;487,056543863633
6800110000000001020710;9,34692305968358;14007;9548;119;71;134,883930155;286,099081737239
6800110000000003050305;20,5492426193122;7298;4908;7;14;123,885885083;155,873801006402
6800110000000003200101;13,6879309292497;5815;4022;6;7;342,11781066;341,489252504437
6800110000000008550105;12,8494898020005;11409;7863;84;75;296,002565619;267,88257618745
6800110000000011940806;25,8774099644408;11699;7486;1814;1232;544,449922296;595,572357435757
6800110000000012680113;2,53295452757315;3930;2834;3;2;182,074221686;1213,69176627208
6800110000000013120101;10,3821426783289;11775;8299;3;2;60,6819117013;373,612808428999
6800110000000001020517;31,1603665729848;7406;4921;143;114;282,629743274;645,183764335615
6800110000000003200201;4,04381444312862;15808;10643;6;8;87,4920303201;190,033713631638
6800110000000005270209;13,8676466675366;9399;6497;6;7;332,088905281;48,523659137334
6800110000000007420134;2,99785714128188;17290;11637;11;15;395,81537035;443,063175417272
6800110000000010820854;48,9973491881833;8610;5440;1424;1032;701,664525372;730,395864680535
6800110000000011960202;17,7739579603076;5350;3565;3;12;653,766922427;914,75166479632
6800110000000012430412;12,0666668123255;6513;4276;23;24;756,664027291;750,834674873723
6800110000000013150510;4,12638893061214;13744;9345;9;4;160,04507821;347,528646707669
6800110000000015020240;19,7535714421953;619;425;70;87;754,058923515;649,603646549685
6800110000000002760145;21,2243999662399;9344;6365;223;131;323,095328727;141,776173867417
6800110000000009440104;22,4393750138581;10001;6759;3;3;263,993832295;272,777111091611
6800110000000014110212;27,6633336702983;11932;8148;145;115;678,620734396;222,461010389872
6800110000000014110339;16,4271999740601;11011;7508;174;143;784,755015783;58,1609040170326
6800110000000014110120;32,9869402798254;13382;9140;131;105;570,81379725;272,865449108222
6800110000000002030511;40,2535572012099;15806;10987;110;76;120,173136664;118,235584738996
6800110000000003050306;18,3198273921835;5806;3902;12;18;67,5066589484;110,062821719554
6800110000000007420404;3,94416669781009;14970;9974;13;15;475,225970945;426,859539337476
6800110000000010640205;7,02368431263848;11067;7775;9;12;227,904708231;449,746178041022
6800110000000011000426;37,4224999845028;4167;2666;110;199;1187,93721651;696,95631244829
6800110000000011940324;5,93151260073445;17358;11706;106;39;70,1409739438;174,838784134675
6800110000000011940608;37,0639292691435;10153;6469;1528;1055;706,641940548;534,590512841412
6800110000000012370311;2,00684931221074;10947;8117;5;3;36,0713785963;342,380566652317
6800110000000012420110;3,22499997984795;4360;3124;2;1;290,198449445;628,608751871842
6800110000000014110405;22,9545001649857;8692;5906;162;131;928,557339809;150,223617891021
6800110000000001880355;39,4558815996186;10148;6656;108;111;277,037016108;561,148270290071
6800110000000003080207;16,44875016734;12295;7899;10;17;112,449411811;318,640472865629
6800110000000004750147;25,3398807474545;6278;4331;151;121;345,263848306;513,128440253173
6800110000000005670211;17,0020547778639;7477;5146;5;7;203,84479323;235,288769793217
6800110000000007540201;4,90166663105289;13422;9127;11;13;143,715413542;149,919247619198
6800110000000010620611;8,6925925148858;9429;6470;37;42;210,081120356;493,8100929408
6800110000000011020212;31,5153845640329;743;519;50;47;574,178986349;576,51541069713
6800110000000012380605;1,9515873051825;5876;4433;2;1;24,0178670387;584,146783012643
6800110000000013120320;2,37777776068743;13961;10230;2;7;104,505595509;275,882918576559
6800110000000015020501;24,347767757518;8236;5326;603;426;217,006591974;629,1681871141
6800110000000001020903;25,1747187764457;10915;6956;20;16;652,454449816;111,955546358896
6800110000000001020911;42,1590433425092;12414;7916;29;23;595,906058509;294,650862959683
6800110000000005270221;14,5056965894337;12198;8482;10;7;446,290233117;378,107213794495
6800110000000007970309;9,99313721469804;6487;4218;2;2;771,117037026;314,646844665644
6800110000000011960214;7,99375010228583;6586;4415;3;11;949,729240976;907,736633688444
6800110000000015020132;37,9870193142157;7781;5011;456;383;89,560599304;525,289764103163
6800110000000001880205;49,18607599524;7469;4823;211;246;183,676486028;115,427886562925
6800110000000002800903;35,4766081425182;12285;8343;443;235;211,785540097;156,489532737912
6800110000000005270601;16,5934422446079;9680;6637;8;12;220,026211925;386,439392625207
6800110000000007980224;25,7062499324481;5501;3647;1;2;517,704316169;459,148953668992
6800110000000007540632;4,48311692244047;10632;6982;3;2;507,499218266;384,725795420239
6800110000000011000428;46,8833337315807;5104;3307;112;200;822,278053789;268,241937728243
6800110000000011940113;6,91124040696972;18470;12365;156;46;189,438512226;197,619029833273
6800110000000012430310;3,74202902647464;7073;4650;6;7;503,016346629;622,627639082457
6800110000000013300213;7,23770487699352;2718;1881;1;6;153,634547878;535,980063995762
6800110000000013330310;1,26012658054316;16690;12135;4;5;43,1377413191;679,446791078588
6800110000000015020147;38,8580777681791;9388;6036;666;508;87,2348534282;657,798937734842
6800110000000002780403;31,4327711157138;15759;10964;136;83;217,54684667;96,8070315300039
6800110000000007980221;19,7249997395736;5936;3942;1;2;508,55741421;422,620805276351
6800110000000010820117;2,36326530150005;7825;5549;8;3;61,3137105169;299,395336412252
6800110000000010820734;44,1590547355141;8711;5715;1200;737;134,402260946;432,94044352227
6800110000000011940125;6,76333334556332;17806;11856;367;97;129,334909138;172,222754076348
6800110000000011940505;30,2963913654544;16668;10955;1891;1018;371,32284701;322,498533670191
6800110000000013120207;7,2788733396102;12070;8523;5;5;181,651625597;175,343864874928
6800110000000013340104;11,8368423130167;17610;11959;3;7;75,4519226878;114,090408823391
6800110000000014110131;15,0142855940009;13181;9030;138;109;643,121424481;223,524912811852
6800110000000015020253;36,8581249818206;4949;3272;661;429;678,399236509;1057,06896698796
6800110000000001020927;33,5424812566069;16559;10735;57;48;444,339999945;239,062953925443
6800110000000006360602;3,97411765140646;12000;8364;5;5;243,44084233;280,150133245097
6800110000000008560136;38,6381139904261;17412;12259;68;52;204,680589745;152,796698251071
6800110000000009440331;27,7078320994435;12881;8663;6;5;179,639268703;284,166315750648
6800110000000009600107;8,01838246119373;9083;6320;4;3;544,071901892;246,732408482353
6800110000000011950230;18,6822431750387;15720;10481;5;12;394,028009551;485,093521686273
6800110000000012430402;5,33596496480076;4601;2948;23;24;619,464879454;831,037036604307
6800110000000012370205;3,54240502068136;14822;10873;8;11;52,40752066;353,486245723305
6800110000000001880235;39,3569448656506;6670;4310;209;247;367,277791767;246,331371049434
6800110000000001020207;14,5539286443165;14631;10065;164;100;324,191178118;311,174912959753
6800110000000001020503;14,7799181390981;13492;8954;102;92;108,787915385;701,369607914894
6800110000000009810109;21,2614456095609;9869;6781;3;4;287,221705779;334,935209464411
6800110000000001880438;39,3215061336435;8790;5705;241;277;126,674634582;104,824780060495
6800110000000002780407;22,1108209508568;15410;10703;144;88;251,815387036;82,7870213388412
6800110000000002850211;36,2028570720128;11307;7623;421;213;364,895182646;331,30210873356
6800110000000002850223;32,5689868957182;11464;7762;440;234;271,551796449;264,506478634318
6800110000000003070508;14,6308078561166;14306;9275;29;28;368,954355571;211,608588858506
6800110000000003310202;5,62974681205387;14737;9987;5;8;125,345051746;289,982750604607
6800110000000010820820;36,8896555304527;12914;8488;1757;1009;164,416077434;450,067307386363
6800110000000012430131;2,95641025060262;2809;1847;8;3;212,35033583;411,575282989346
6800110000000013170202;17,7688231327954;9382;6448;6;16;142,99162794;238,032304528707
6800110000000013190108;10,3403226060252;8286;5781;8;14;201,782503303;357,309166062608
6800110000000013120202;7,46478875978312;11233;7863;6;5;332,604294211;160,779461314864
6800110000000014110101;22,4462686296719;12374;8441;147;120;665,457050345;144,672199806868
6800110000000004240120;26,06489395588;9566;6458;40;58;173,772443858;161,922541781723
6800110000000010620711;6,23181820147997;10721;7478;10;7;433,878704346;136,148560403003
6800110000000012380213;4,06027393328817;15041;11341;3;7;28,6668531636;825,174626935657
6800110000000013190404;4,79793814131894;12346;8520;5;9;166,614752785;142,248716803051
6800110000000014110346;23,0074260966613;8883;6028;168;138;899,497846408;226,267233555038
6800110000000014110115;28,1143389703596;13363;9088;141;114;631,157576518;230,543392390799
6800110000000015020722;44,2314293373199;6831;4466;786;501;513,037071977;1012,55867827196
6800110000000005700239;8,42258061132123;9288;6425;3;14;123,351868823;396,594267402111
6800110000000008560168;17,9583896386543;15394;10682;117;105;393,432424852;333,574591097398
6800110000000010820901;16,3755813809328;7109;4654;1008;798;341,618567124;666,075255016397
6800110000000015020407;31,5625002235174;1369;818;16;161;1093,19334865;198,731963629379
6800110000000015020410;40,4635424514612;2117;1285;37;253;1043,89010847;346,685886069804
6800110000000003040203;22,92834684417;10131;6769;125;110;293,253453608;93,2459237996595
6800110000000002850225;25,7577516718428;9645;6453;424;213;417,47302876;242,743719206311
6800110000000004230148;49,8528985441595;12088;8234;527;480;353,942922269;385,153633947367
6800110000000007420718;5,39522290875198;18943;13122;37;43;329,300503891;409,52479186224
6800110000000010820646;14,8640449413758;14749;9693;1684;842;151,794814373;343,903267566267
6800110000000011950208;10,2012822439528;17967;12025;4;12;278,107971553;368,824137350633
6800110000000013150208;3,32549015330333;10261;7025;7;3;213,769992207;151,83839927749
6800110000000014110119;26,6488892475764;13629;9339;131;105;582,793194948;280,192886504226
6800110000000015020101;26,8051022899394;3732;2418;107;114;519,168186514;808,801193659405
6800110000000015020507;26,51999989748;9651;6225;741;479;244,800870174;724,55454136213
6800110000000001020917;31,1460672764296;12112;7713;25;21;655,941877676;345,449460444184
6800110000000002780508;26,8150605963895;14314;9879;131;88;425,199657825;138,687582481417
6800110000000005260405;13,1058822256677;11185;7772;29;47;154,710376822;210,614144498605
6800110000000005290406;5,52430553568734;9087;6221;28;33;208,756356945;128,293678695939
6800110000000006510133;4,51081085849453;7602;5250;6;7;421,117013332;275,084703298792
6800110000000007980233;16,964285833495;6157;4092;1;2;677,415782042;296,057694916778
6800110000000010820918;26,9349401255688;4553;2874;590;603;749,36551113;909,68021035915
6800110000000010820902;16,3069230684867;7101;4646;984;781;351,27513459;681,099065559012
6800110000000011950424;5,62323943158271;8792;5876;4;12;559,562407044;504,061819505843
6800110000000013320217;4,90972217503521;14522;9882;5;4;90,0424600358;252,330459557949
6800110000000002030137;36,1588628357107;13921;9492;130;96;521,381179386;307,589768625999
6800110000000003070401;9,48238088289897;16084;10687;16;25;213,220540915;101,605947622696
6800110000000003080304;3,04313722545025;7410;4736;7;11;82,5615569379;197,798894374609
6800110000000004230149;34,7380593161085;12006;8187;489;439;353,372404915;373,60362924968
6800110000000004730107;16,4254545450211;14422;9922;180;180;31,595813726;181,206409497784
6800110000000005700201;9,47254926083135;5967;4161;3;3;298,886288802;281,093357511649
6800110000000007970319;5,11086962015732;5838;3803;2;2;817,256972118;356,563384077169
6800110000000008610203;18,9695835183064;13386;9288;120;117;46,655028635;208,237348705689
6800110000000011940567;43,2761298200776;14967;9893;1240;551;308,605016517;218,0508016624
6800110000000015020234;33,8293329350154;4395;2883;677;439;695,831524055;1158,32650504134
6800110000000001010203;13,6164121482208;14315;9810;153;81;331,749081914;405,264664909491
6800110000000001020821;38,3821432824646;13210;8508;50;52;479,195977223;323,187190323556
6800110000000001020918;26,0011763067806;11908;7594;29;26;626,838940152;313,113302465664
6800110000000004180318;23,3836541450941;5029;3599;6;7;278,171267229;181,016285215713
6800110000000006500203;10,3697367640898;10141;6962;20;14;159,38028996;198,590035712006
6800110000000007420215;8,77451620755657;17733;12237;36;43;327,432274096;384,803039498902
6800110000000008610121;5,56566265378013;14365;10125;52;29;383,031957898;52,9438515290792
6800110000000011940416;15,3164063305594;12007;7940;1380;701;395,386368231;76,637992570966
6800110000000011940575;26,2369399415468;15758;10486;816;317;197,934182563;229,452691034589
6800110000000012380506;1,50703125353903;6833;5156;1;1;34,5857273121;825,998043732518
6800110000000014100347;32,6881810925224;4928;3367;47;42;539,658722967;361,234321605105
6800110000000001010127;28,8637491703033;8502;5789;133;75;92,3340239004;657,576628331292
6800110000000001020811;34,3872441466974;9088;5925;79;83;267,180408566;410,86369259421
6800110000000002030102;38,1942399723739;14259;9711;156;120;526,867787702;288,47148569074
